ANIO_DENUNCIA,ANIO_ENTRADA,ANIO_HECHO,CAPTURA,CONDENA,DELITO,DEPARTAMENTO,ESTADO_NOTICIA,ETAPA,GRUPO_DELITO,GRUPO_EDAD_VICTIMA,HECHO,HOMICIDIO_DOLOSO_CONSUMADO,IMPUTACION,LEY,MUNICIPIO,HABITANTES,PREDOMINANCIA,PAIS_NACIMIENTO,SEXO_VICTIMA,TOTAL_VICTIMAS
2020,2020,2020,NO,NO,FEMINICIDIO ART. 104A C.P.,Huila,ACTIVO,JUICIO,FEMINICIDIO,ADOLESCENTE 14 - 17,SI,NO,SI,Ley 906,ACEVEDO,36649,URBANO,Colombia,FEMENINO,1
2020,2020,2020,NO,NO,FEMINICIDIO ART. 104A C.P.,Huila,ACTIVO,JUICIO,FEMINICIDIO,ADOLESCENTE 14 - 17,SI,SI,SI,Ley 906,ACEVEDO,36649,URBANO,Colombia,FEMENINO,1
2020,2020,2020,NO,NO,FEMINICIDIO ART. 104A C.P.,Huila,ACTIVO,JUICIO,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,PITALITO,138229,URBANO,Colombia,FEMENINO,1
2020,2020,2020,NO,NO,FEMINICIDIO ART. 104A C.P.,La Guajira,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,RIOHACHA,304987,URBANO,Colombia,MASCULINO,1
2020,2020,2020,NO,NO,FEMINICIDIO ART. 104A C.P.,La Guajira,ACTIVO,JUICIO,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,RIOHACHA,304987,URBANO,Colombia,FEMENINO,1
2020,2020,2020,NO,NO,FEMINICIDIO ART. 104A C.P.,Meta,ACTIVO,JUICIO,FEMINICIDIO,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,VILLAVICENCIO,538527,URBANO,Colombia,FEMENINO,1
2020,2020,2020,NO,NO,FEMINICIDIO ART. 104A C.P.,Santander,ACTIVO,JUICIO,FEMINICIDIO,ADULTO MAYOR DE 60,SI,SI,SI,Ley 906,BUCARAMANGA,528572,URBANO,Colombia,FEMENINO,1
2020,2020,2020,NO,NO,FEMINICIDIO ART. 104A C.P.,Tolima,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,PLANADAS,30165,URBANO,Colombia,FEMENINO,1
2020,2020,2020,NO,NO,FEMINICIDIO ART. 104A C.P.,Tolima,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,GUAMO,31089,URBANO,,FEMENINO,1
2020,2020,2020,NO,NO,FEMINICIDIO ART. 104A C.P.,Tolima,ACTIVO,JUICIO,FEMINICIDIO,INFANCIA 6 - 11,SI,NO,SI,Ley 906,PLANADAS,30165,URBANO,Colombia,FEMENINO,1
2020,2020,2020,NO,NO,FEMINICIDIO ART. 104A C.P.,Tolima,ACTIVO,JUICIO,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,PLANADAS,30165,URBANO,Colombia,FEMENINO,1
2020,2020,2020,NO,NO,FEMINICIDIO ART. 104A C.P.,Tolima,ACTIVO,JUICIO,FEMINICIDIO,PRE-ADOLESCENTE 12 - 13,SI,NO,SI,Ley 906,PLANADAS,30165,URBANO,Colombia,MASCULINO,2
2020,2020,2020,NO,NO,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,ALCALÁ,23665,URBANO,Colombia,FEMENINO,1
2020,2020,2020,NO,NO,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,CALI,2496346,URBANO,,FEMENINO,1
2020,2020,2020,NO,NO,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,CARTAGO,135621,URBANO,Colombia,FEMENINO,1
2020,2020,2020,NO,NO,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,ACTIVO,JUICIO,FEMINICIDIO,SIN DATO,SI,NO,SI,Ley 906,CARTAGO,135621,URBANO,Colombia,MASCULINO,1
2020,2020,2020,NO,NO,FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G,Atlántico,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,BARRANQUILLA,1239804,URBANO,Colombia,FEMENINO,1
2020,2020,2020,NO,NO,FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G,Caldas,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,LA DORADA,78949,URBANO,Colombia,FEMENINO,1
2020,2020,2020,NO,NO,FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G,Chocó,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,QUIBDO,116322,RURAL,Colombia,FEMENINO,1
2020,2020,2020,NO,NO,FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G,Huila,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,GARZÓN,98383,URBANO,Colombia,FEMENINO,1
2020,2020,2020,NO,NO,FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G,Meta,ACTIVO,JUICIO,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,VILLAVICENCIO,538527,URBANO,Colombia,FEMENINO,1
2020,2020,2020,NO,NO,FEMINICIDIO ART. 104A C.P. AGRAVADO POR VICTIMA MENOR DE 18 AÑOS, MAYOR DE 60 O EMBARAZO. ART. 104B L.B,Antioquia,INACTIVO,EJECUCIÓN DE PENAS,FEMINICIDIO,ADOLESCENTE 14 - 17,SI,SI,SI,Ley 1098,CIUDAD BOLÍVAR,26434,URBANO,,FEMENINO,1
2020,2020,2020,NO,SI,FEMINICIDIO ART. 104A C.P.,Antioquia,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,GIRARDOTA,60611,RURAL,Colombia,FEMENINO,1
2020,2020,2020,NO,SI,FEMINICIDIO ART. 104A C.P.,Antioquia,INACTIVO,EJECUCIÓN DE PENAS,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,MEDELLÍN,2569007,RURAL,Colombia,FEMENINO,1
2020,2020,2020,NO,SI,FEMINICIDIO ART. 104A C.P.,Antioquia,INACTIVO,EJECUCIÓN DE PENAS,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,BETULIA,17815,URBANO,Colombia,FEMENINO,1
2020,2020,2020,NO,SI,FEMINICIDIO ART. 104A C.P.,Atlántico,INACTIVO,EJECUCIÓN DE PENAS,FEMINICIDIO,ADOLESCENTE 14 - 17,SI,SI,SI,Ley 906,BARRANQUILLA,1239804,URBANO,Colombia,FEMENINO,1
2020,2020,2020,NO,SI,FEMINICIDIO ART. 104A C.P.,Atlántico,INACTIVO,EJECUCIÓN DE PENAS,FEMINICIDIO,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,BARRANQUILLA,1239804,URBANO,Colombia,FEMENINO,1
2020,2020,2020,NO,SI,FEMINICIDIO ART. 104A C.P.,BOGOTÁ, D. C.,ACTIVO,JUICIO,FEMINICIDIO,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,BOGOTÁ, D.C.,8380801,URBANO,,FEMENINO,1
2020,2020,2020,NO,SI,FEMINICIDIO ART. 104A C.P.,BOGOTÁ, D. C.,INACTIVO,EJECUCIÓN DE PENAS,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,BOGOTÁ, D.C.,8380801,URBANO,,FEMENINO,1
2020,2020,2020,NO,SI,FEMINICIDIO ART. 104A C.P.,BOGOTÁ, D. C.,INACTIVO,EJECUCIÓN DE PENAS,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,BOGOTÁ, D.C.,8380801,URBANO,Colombia,FEMENINO,1
2020,2020,2020,NO,SI,FEMINICIDIO ART. 104A C.P.,Bolívar,INACTIVO,EJECUCIÓN DE PENAS,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,CARTAGENA,1057767,URBANO,Colombia,FEMENINO,1
2020,2020,2020,NO,SI,FEMINICIDIO ART. 104A C.P.,Bolívar,INACTIVO,EJECUCIÓN DE PENAS,FEMINICIDIO,ADULTO MAYOR DE 60,SI,SI,SI,Ley 906,CARTAGENA,1057767,URBANO,Colombia,FEMENINO,1
2020,2020,2020,NO,SI,FEMINICIDIO ART. 104A C.P.,Bolívar,INACTIVO,EJECUCIÓN DE PENAS,FEMINICIDIO,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,CARTAGENA,1057767,URBANO,Colombia,FEMENINO,1
2020,2020,2020,NO,SI,FEMINICIDIO ART. 104A C.P.,Boyaca,INACTIVO,EJECUCIÓN DE PENAS,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,DUITAMA,114877,URBANO,Colombia,FEMENINO,1
2020,2020,2020,NO,SI,FEMINICIDIO ART. 104A C.P.,Caldas,INACTIVO,EJECUCIÓN DE PENAS,FEMINICIDIO,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,MARMATO,9430,URBANO,Colombia,FEMENINO,1
2020,2020,2020,NO,SI,FEMINICIDIO ART. 104A C.P.,Cesar,INACTIVO,EJECUCIÓN DE PENAS,FEMINICIDIO,ADOLESCENTE 14 - 17,SI,SI,SI,Ley 906,AGUSTÍN CODAZZI,48805,RURAL,Colombia,FEMENINO,1
2020,2020,2020,NO,SI,FEMINICIDIO ART. 104A C.P.,Cundinamarca,ACTIVO,TERMINACIÓN ANTICIPADA,FEMINICIDIO,ADULTO MAYOR DE 60,SI,NO,SI,Ley 906,SUESCA,19113,URBANO,Colombia,FEMENINO,1
2020,2020,2020,NO,SI,FEMINICIDIO ART. 104A C.P.,Cundinamarca,ACTIVO,TERMINACIÓN ANTICIPADA,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,SUESCA,19113,URBANO,Colombia,FEMENINO,1
2020,2020,2020,NO,SI,FEMINICIDIO ART. 104A C.P.,Huila,INACTIVO,EJECUCIÓN DE PENAS,FEMINICIDIO,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,NEIVA,350457,URBANO,Colombia,FEMENINO,1
2020,2020,2020,NO,SI,FEMINICIDIO ART. 104A C.P.,Huila,INACTIVO,EJECUCIÓN DE PENAS,FEMINICIDIO,SIN DATO,SI,SI,SI,Ley 906,GARZÓN,98383,URBANO,,FEMENINO,1
2020,2020,2020,NO,SI,FEMINICIDIO ART. 104A C.P.,Meta,ACTIVO,TERMINACIÓN ANTICIPADA,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,GRANADA,9890,URBANO,,FEMENINO,1
2020,2020,2020,NO,SI,FEMINICIDIO ART. 104A C.P.,Nariño,INACTIVO,EJECUCIÓN DE PENAS,FEMINICIDIO,ADULTO MAYOR DE 60,SI,NO,SI,Ley 906,COLÓN,10296,URBANO,Colombia,FEMENINO,1
2020,2020,2020,NO,SI,FEMINICIDIO ART. 104A C.P.,Nariño,INACTIVO,EJECUCIÓN DE PENAS,FEMINICIDIO,INFANCIA 6 - 11,SI,SI,SI,Ley 906,COLÓN,10296,URBANO,Colombia,FEMENINO,1
2020,2020,2020,NO,SI,FEMINICIDIO ART. 104A C.P.,Santander,INACTIVO,EJECUCIÓN DE PENAS,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,BUCARAMANGA,528572,URBANO,Colombia,FEMENINO,1
2020,2020,2020,NO,SI,FEMINICIDIO ART. 104A C.P.,Santander,INACTIVO,EJECUCIÓN DE PENAS,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,GIRÓN,206005,RURAL,Colombia,FEMENINO,1
2020,2020,2020,NO,SI,FEMINICIDIO ART. 104A C.P.,Santander,INACTIVO,EJECUCIÓN DE PENAS,FEMINICIDIO,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,LANDÁZURI,15475,URBANO,Colombia,FEMENINO,1
2020,2020,2020,NO,SI,FEMINICIDIO ART. 104A C.P.,Tolima,INACTIVO,EJECUCIÓN DE PENAS,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,IBAGUÉ,579803,URBANO,Colombia,FEMENINO,1
2020,2020,2020,NO,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,CALI,2496346,URBANO,Colombia,FEMENINO,1
2020,2020,2020,NO,SI,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,FEMINICIDIO,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,CALI,2496346,URBANO,Colombia,FEMENINO,1
2020,2020,2020,NO,SI,FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G,BOGOTÁ, D. C.,INACTIVO,EJECUCIÓN DE PENAS,FEMINICIDIO,SIN DATO,SI,SI,SI,Ley 906,BOGOTÁ, D.C.,8380801,URBANO,Colombia,FEMENINO,1
2020,2020,2020,NO,SI,FEMINICIDIO ART. 104A C.P. AGRAVADO POR AGRESION SEXUAL, FISICA O PSICOLOGICA. ART. 104B L.F,Tolima,INACTIVO,EJECUCIÓN DE PENAS,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,IBAGUÉ,579803,URBANO,Colombia,FEMENINO,1
2020,2020,2020,NO,SI,FEMINICIDIO ART. 104A C.P. AGRAVADO POR VICTIMA MENOR DE 18 AÑOS, MAYOR DE 60 O EMBARAZO. ART. 104B L.B,Valle del Cauca,INACTIVO,EJECUCIÓN DE PENAS,FEMINICIDIO,ADOLESCENTE 14 - 17,SI,NO,SI,Ley 906,TULUÁ,224257,URBANO,España,FEMENINO,1
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,ADOLESCENTE 14 - 17,SI,NO,SI,Ley 906,MEDELLÍN,2569007,RURAL,Colombia,FEMENINO,1
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,ADOLESCENTE 14 - 17,SI,NO,SI,Ley 906,MEDELLÍN,2569007,RURAL,Colombia,MASCULINO,1
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,ADOLESCENTE 14 - 17,SI,SI,SI,Ley 906,MEDELLÍN,2569007,RURAL,Colombia,MASCULINO,1
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,MEDELLÍN,2569007,RURAL,Colombia,MASCULINO,1
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,MEDELLÍN,2569007,URBANO,,FEMENINO,1
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,MEDELLÍN,2569007,URBANO,,MASCULINO,3
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,MEDELLÍN,2569007,RURAL,Colombia,FEMENINO,1
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,MEDELLÍN,2569007,URBANO,Colombia,MASCULINO,5
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,MEDELLÍN,2569007,RURAL,Venezuela,MASCULINO,1
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,ADULTO MAYOR DE 60,SI,SI,SI,Ley 906,MEDELLÍN,2569007,URBANO,,MASCULINO,1
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,MEDELLÍN,2569007,URBANO,,MASCULINO,1
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,MEDELLÍN,2569007,URBANO,Colombia,MASCULINO,4
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,MEDELLÍN,2569007,URBANO,Colombia,MASCULINO,11
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,MEDELLÍN,2569007,URBANO,Venezuela,MASCULINO,1
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,SIN DATO,SI,NO,SI,Ley 906,MEDELLÍN,2569007,URBANO,Colombia,FEMENINO,1
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,SIN DATO,SI,NO,SI,Ley 906,MEDELLÍN,2569007,URBANO,Colombia,MASCULINO,2
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,BELLO,500098,URBANO,,FEMENINO,1
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Antioquia,INACTIVO,JUICIO,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,COPACABANA,74408,URBANO,Colombia,FEMENINO,1
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Arauca,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,ARAUCA,94377,URBANO,Colombia,FEMENINO,1
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Atlántico,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,SOLEDAD,700970,URBANO,Colombia,FEMENINO,1
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Atlántico,ACTIVO,JUICIO,FEMINICIDIO,ADOLESCENTE 14 - 17,SI,NO,SI,Ley 906,BARRANQUILLA,1239804,URBANO,Colombia,MASCULINO,1
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Atlántico,ACTIVO,JUICIO,FEMINICIDIO,ADOLESCENTE 14 - 17,SI,SI,SI,Ley 906,BARRANQUILLA,1239804,URBANO,,FEMENINO,1
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Atlántico,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,BARRANQUILLA,1239804,RURAL,Colombia,FEMENINO,1
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Atlántico,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,SANTO TOMÁS,25878,URBANO,Colombia,FEMENINO,1
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Atlántico,ACTIVO,JUICIO,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,BARRANQUILLA,1239804,URBANO,Colombia,FEMENINO,1
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Atlántico,ACTIVO,JUICIO,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,MALAMBO,131083,URBANO,Colombia,FEMENINO,1
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Atlántico,ACTIVO,JUICIO,FEMINICIDIO,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,BARRANQUILLA,1239804,URBANO,,FEMENINO,1
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Atlántico,ACTIVO,JUICIO,FEMINICIDIO,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,BARRANQUILLA,1239804,URBANO,Colombia,FEMENINO,1
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Atlántico,ACTIVO,JUICIO,FEMINICIDIO,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,BARRANQUILLA,1239804,URBANO,Venezuela,FEMENINO,1
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,BOGOTÁ, D. C.,ACTIVO,JUICIO,FEMINICIDIO,ADOLESCENTE 14 - 17,SI,NO,SI,Ley 906,BOGOTÁ, D.C.,8380801,URBANO,Colombia,FEMENINO,2
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,BOGOTÁ, D. C.,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,BOGOTÁ, D.C.,8380801,RURAL,Colombia,FEMENINO,3
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,BOGOTÁ, D. C.,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,BOGOTÁ, D.C.,8380801,URBANO,Colombia,MASCULINO,2
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,BOGOTÁ, D. C.,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,BOGOTÁ, D.C.,8380801,URBANO,,FEMENINO,2
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,BOGOTÁ, D. C.,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,BOGOTÁ, D.C.,8380801,RURAL,Colombia,FEMENINO,1
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,BOGOTÁ, D. C.,ACTIVO,JUICIO,FEMINICIDIO,ADULTO MAYOR DE 60,SI,SI,SI,Ley 906,BOGOTÁ, D.C.,8380801,URBANO,,FEMENINO,1
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,BOGOTÁ, D. C.,ACTIVO,JUICIO,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,BOGOTÁ, D.C.,8380801,URBANO,Colombia,FEMENINO,4
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,BOGOTÁ, D. C.,ACTIVO,JUICIO,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,BOGOTÁ, D.C.,8380801,URBANO,Colombia,MASCULINO,1
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Bolívar,ACTIVO,JUICIO,FEMINICIDIO,ADOLESCENTE 14 - 17,SI,SI,SI,Ley 906,ARJONA,79472,URBANO,Colombia,FEMENINO,1
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Bolívar,ACTIVO,JUICIO,FEMINICIDIO,ADOLESCENTE 14 - 17,SI,SI,SI,Ley 906,MAHATES,27446,URBANO,Colombia,FEMENINO,1
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Bolívar,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,CARTAGENA,1057767,URBANO,Colombia,FEMENINO,1
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Bolívar,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,ALTOS DEL ROSARIO,15034,URBANO,Colombia,FEMENINO,1
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Bolívar,ACTIVO,JUICIO,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,CARTAGENA,1057767,URBANO,Colombia,FEMENINO,1
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Boyaca,INACTIVO,JUICIO,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,OTANCHE,10701,RURAL,Colombia,FEMENINO,1
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Caquetá,ACTIVO,JUICIO,FEMINICIDIO,SIN DATO,SI,NO,SI,Ley 906,SAN JOSÉ DEL FRAGUA,15408,URBANO,Colombia,FEMENINO,1
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Casanare,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,MANÍ,11108,URBANO,Colombia,FEMENINO,1
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Casanare,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,MANÍ,11108,URBANO,Colombia,MASCULINO,4
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Casanare,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,ADULTO MAYOR DE 60,SI,SI,SI,Ley 906,MANÍ,11108,URBANO,Colombia,MASCULINO,1
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Casanare,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,MANÍ,11108,URBANO,Colombia,MASCULINO,14
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Casanare,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,MANÍ,11108,URBANO,Venezuela,MASCULINO,2
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Casanare,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,SIN DATO,SI,NO,SI,Ley 906,MANÍ,11108,URBANO,Colombia,MASCULINO,1
2020,2020,2020,SI,NO,FEMINICIDIO ART. 104A C.P.,Casanare,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,SIN DATO,SI,SI,SI,Ley 906,MANÍ,11108,URBANO,Venezuela,MASCULINO,1
